profile,symbol,side,start,end,bars,gross_contribution,cost,net_contribution,profile_name,sample,holding_days,entry_weight,average_abs_weight,maximum_abs_weight,status,result
risk24,BTC,long,2021-10-14 04:00:00+00:00,2021-10-16 16:00:00+00:00,16,0.0089599104098706,0.00025289780784168236,0.008707012602028918,24% target-vol,development,2.6666666666666665,0.03152030239380043,0.13736204572018335,0.22339438508818832,closed,win
risk20,BTC,long,2021-10-20 04:00:00+00:00,2021-10-21 04:00:00+00:00,7,0.0005652209666671782,4.99263119028322e-05,0.0005152946547643461,20% target-vol,development,1.1666666666666667,0.04988321004684604,0.04962398428489228,0.04992631190283219,closed,win
risk24,BTC,long,2021-10-20 04:00:00+00:00,2021-10-21 04:00:00+00:00,7,0.0006782651600006136,5.991157428339863e-05,0.0006183535857172149,24% target-vol,development,1.1666666666666667,0.05985985205621524,0.05954878114187074,0.059911574283398626,closed,win
risk20,BTC,long,2021-11-08 08:00:00+00:00,2021-11-11 04:00:00+00:00,18,-0.0019522338556127831,0.00012283266985853604,-0.002075066525471319,20% target-vol,development,3.0,0.013173823844341423,0.10363400073240087,0.12064506373439969,closed,loss
risk24,BTC,long,2021-11-08 08:00:00+00:00,2021-11-11 04:00:00+00:00,18,-0.0023426806267353418,0.00014739920383024328,-0.002490079830565585,24% target-vol,development,3.0,0.01580858861320973,0.12436080087888102,0.1447740764812796,closed,loss
risk20,BTC,long,2021-12-01 20:00:00+00:00,2021-12-02 00:00:00+00:00,2,-0.001217263472270635,4.761956670892875e-05,-0.0012648830389795638,20% target-vol,development,0.3333333333333333,0.04761956670892875,0.047197430308983254,0.04761956670892875,closed,loss
risk24,BTC,long,2021-12-01 20:00:00+00:00,2021-12-02 00:00:00+00:00,2,-0.001460716166724762,5.714348005071449e-05,-0.0015178596467754764,24% target-vol,development,0.3333333333333333,0.05714348005071449,0.0566369163707799,0.05714348005071449,closed,loss
risk20,BTC,short,2021-12-04 12:00:00+00:00,2021-12-17 16:00:00+00:00,80,-0.0064240801408876076,0.0003508930130371711,-0.006774973153924778,20% target-vol,development,13.333333333333334,-0.22355641347039246,0.11891708983416675,0.22355641347039246,closed,loss
risk24,BTC,short,2021-12-04 12:00:00+00:00,2021-12-17 16:00:00+00:00,80,-0.0077088961690651246,0.0004210716156446053,-0.00812996778470973,24% target-vol,development,13.333333333333334,-0.268267696164471,0.1427005078010001,0.268267696164471,closed,loss
risk20,ETH,short,2021-12-13 20:00:00+00:00,2021-12-14 12:00:00+00:00,5,-0.00025453044155752957,1.8302388469218512e-05,-0.0002728328300267481,20% target-vol,development,0.8333333333333334,-0.009146497137727519,0.016320701163231775,0.018302388469218514,closed,loss
risk24,ETH,short,2021-12-13 20:00:00+00:00,2021-12-14 12:00:00+00:00,5,-0.0003054365298690355,2.1962866163062214e-05,-0.0003273993960320977,24% target-vol,development,0.8333333333333334,-0.01097579656527302,0.019584841395878134,0.021962866163062214,closed,loss
risk20,ETH,short,2021-12-14 20:00:00+00:00,2021-12-15 04:00:00+00:00,3,-0.00033386937287440007,1.831875669179486e-05,-0.00035218812956619493,20% target-vol,development,0.5,-0.018272805840616066,0.018272201735870842,0.018318756691794856,closed,loss
risk24,ETH,short,2021-12-14 20:00:00+00:00,2021-12-15 04:00:00+00:00,3,-0.00040064324744928,2.1982508030153828e-05,-0.0004226257554794338,24% target-vol,development,0.5,-0.021927367008739276,0.021926642083045008,0.021982508030153825,closed,loss
risk20,ETH,long,2021-12-16 04:00:00+00:00,2021-12-17 04:00:00+00:00,7,-0.00046972021850873115,3.310478462204758e-05,-0.0005028250031307788,20% target-vol,development,1.1666666666666667,0.03259928845813639,0.032967361249769137,0.03307107262414256,closed,loss
risk24,ETH,long,2021-12-16 04:00:00+00:00,2021-12-17 04:00:00+00:00,7,-0.0005636642622104775,3.9725741546457096e-05,-0.0006033900037569345,24% target-vol,development,1.1666666666666667,0.03911914614976366,0.03956083349972296,0.039685287148971064,closed,loss
risk20,BTC,short,2021-12-18 00:00:00+00:00,2021-12-19 08:00:00+00:00,9,-0.001839691030963639,8.078764774033633e-05,-0.0019204786787039754,20% target-vol,development,1.5,-0.03900086219666986,0.07436501521128042,0.08046775656766639,closed,loss
risk24,BTC,short,2021-12-18 00:00:00+00:00,2021-12-19 08:00:00+00:00,9,-0.0022076292371563657,9.694517728840358e-05,-0.0023045744144447695,24% target-vol,development,1.5,-0.046801034636003824,0.08923801825353649,0.09656130788119965,closed,loss
risk20,BTC,short,2021-12-20 00:00:00+00:00,2021-12-21 04:00:00+00:00,8,-0.001428287066551159,0.00010463800933750081,-0.0015329250758886598,20% target-vol,development,1.3333333333333333,-0.051512006286640356,0.0656993844334108,0.10303164888664655,closed,loss
risk24,BTC,short,2021-12-20 00:00:00+00:00,2021-12-21 04:00:00+00:00,8,-0.001713944479861391,0.00012556561120500095,-0.001839510091066392,24% target-vol,development,1.3333333333333333,-0.061814407543968435,0.07883926132009297,0.12363797866397584,closed,loss
risk20,ETH,short,2021-12-20 12:00:00+00:00,2021-12-21 16:00:00+00:00,8,-0.0006530604121313116,0.00014032301995972455,-0.0007933834320910362,20% target-vol,development,1.3333333333333333,-0.03823175598355943,0.06846749718442688,0.14017734024132372,closed,loss
risk24,ETH,short,2021-12-20 12:00:00+00:00,2021-12-21 16:00:00+00:00,8,-0.000971468876226061,0.00014035215590340472,-0.0011118210321294656,24% target-vol,development,1.3333333333333333,-0.045878107180271306,0.07515529274239084,0.14017734024132372,closed,loss
risk20,ETH,short,2021-12-22 16:00:00+00:00,2021-12-22 16:00:00+00:00,1,0.0003700993036255348,7.036790960697785e-05,0.00029973139401855695,20% target-vol,development,0.16666666666666666,-0.07036790960697785,0.07036790960697785,0.07036790960697785,closed,win
risk24,ETH,short,2021-12-22 16:00:00+00:00,2021-12-22 16:00:00+00:00,1,0.0003700993036255348,7.036790960697785e-05,0.00029973139401855695,24% target-vol,development,0.16666666666666666,-0.07036790960697785,0.07036790960697785,0.07036790960697785,closed,win
risk20,ETH,long,2021-12-24 04:00:00+00:00,2021-12-24 04:00:00+00:00,1,-9.183394634024369e-05,1.996934262356535e-05,-0.00011180328896380904,20% target-vol,development,0.16666666666666666,0.01996934262356535,0.01996934262356535,0.01996934262356535,closed,loss
risk24,ETH,long,2021-12-24 04:00:00+00:00,2021-12-24 04:00:00+00:00,1,-0.00011020073560829241,2.3963211148278414e-05,-0.00013416394675657084,24% target-vol,development,0.16666666666666666,0.023963211148278415,0.023963211148278415,0.023963211148278415,closed,loss
risk20,ETH,short,2021-12-25 12:00:00+00:00,2021-12-26 00:00:00+00:00,4,-0.0009610711983924828,0.00011255407670225133,-0.001073625275094734,20% target-vol,development,0.6666666666666666,-0.06998755207394251,0.10157867212766726,0.11255407670225132,closed,loss
risk24,ETH,short,2021-12-25 12:00:00+00:00,2021-12-26 00:00:00+00:00,4,-0.0010313544458634058,0.00012093883674442669,-0.0011522932826078325,24% target-vol,development,0.6666666666666666,-0.06998755207394251,0.10782410706517474,0.12093883674442668,closed,loss
risk20,ETH,short,2021-12-26 12:00:00+00:00,2021-12-26 12:00:00+00:00,1,7.14911568237896e-05,4.300822631944022e-05,2.8482930504349383e-05,20% target-vol,development,0.16666666666666666,-0.043008226319440214,0.043008226319440214,0.043008226319440214,closed,win
risk24,ETH,short,2021-12-26 12:00:00+00:00,2021-12-26 12:00:00+00:00,1,8.578938818854752e-05,5.1609871583328256e-05,3.417951660521927e-05,24% target-vol,development,0.16666666666666666,-0.051609871583328255,0.051609871583328255,0.051609871583328255,closed,win
risk20,ETH,short,2021-12-27 16:00:00+00:00,2021-12-30 20:00:00+00:00,20,0.011417330367204928,0.00019995659889615635,0.011217373768308772,20% target-vol,development,3.3333333333333335,-0.12759850193303077,0.12744696957061802,0.1701361777708814,closed,win
risk24,ETH,short,2021-12-27 16:00:00+00:00,2021-12-30 20:00:00+00:00,20,0.013700796440645912,0.00023994791867538756,0.013460848521970523,24% target-vol,development,3.3333333333333335,-0.15311820231963688,0.15293636348474166,0.2041634133250577,closed,win
risk20,BTC,short,2021-12-28 16:00:00+00:00,2021-12-30 20:00:00+00:00,14,0.0012685610706404452,9.413113580407652e-05,0.0011744299348363687,20% target-vol,development,2.3333333333333335,-0.030522458390358498,0.07434608489762454,0.09174395759083674,closed,win
risk24,BTC,short,2021-12-28 16:00:00+00:00,2021-12-30 20:00:00+00:00,14,0.001522273284768534,0.00011295736296489174,0.0014093159218036423,24% target-vol,development,2.3333333333333335,-0.03662695006843019,0.08921530187714946,0.11009274910900407,closed,win
risk20,BTC,short,2022-02-11 04:00:00+00:00,2022-02-15 16:00:00+00:00,28,-0.0006486312899842025,0.00011489605646156327,-0.0007635273464457658,20% target-vol,development,4.666666666666667,-0.11132559380446631,0.06103020008248012,0.11132559380446631,closed,loss
risk24,BTC,short,2022-02-11 04:00:00+00:00,2022-02-15 16:00:00+00:00,28,-0.0007783575479810431,0.000137875267753876,-0.0009162328157349191,24% target-vol,development,4.666666666666667,-0.13359071256535957,0.07323624009897614,0.13359071256535957,closed,loss
risk20,ETH,short,2022-02-11 08:00:00+00:00,2022-02-15 16:00:00+00:00,27,-0.0007309445938856025,7.20645766178748e-05,-0.0008030091705034773,20% target-vol,development,4.5,-0.04712448117671498,0.04718305747440235,0.06920976541397593,closed,loss
risk24,ETH,short,2022-02-11 08:00:00+00:00,2022-02-15 16:00:00+00:00,27,-0.0008771335126627224,8.647749194144974e-05,-0.0009636110046041721,24% target-vol,development,4.5,-0.05654937741205796,0.05661966896928282,0.08305171849677108,closed,loss
risk20,ETH,short,2022-02-16 20:00:00+00:00,2022-02-23 16:00:00+00:00,42,0.009830303418087607,0.00014846619581626287,0.009681837222271344,20% target-vol,development,7.0,-0.04561074726351399,0.06866875837831296,0.08923712521071862,closed,win
risk24,ETH,short,2022-02-16 20:00:00+00:00,2022-02-23 16:00:00+00:00,42,0.011796364101705127,0.0001781594349795153,0.011618204666725612,24% target-vol,development,7.0,-0.054732896716216776,0.08240251005397556,0.10708455025286234,closed,win
risk20,BTC,short,2022-02-17 12:00:00+00:00,2022-02-23 00:00:00+00:00,34,0.0146997592150732,0.0001729392623246951,0.014526819952748505,20% target-vol,development,5.666666666666667,-0.03040443626051692,0.10908135883825353,0.13788461222739676,closed,win
risk24,BTC,short,2022-02-17 12:00:00+00:00,2022-02-23 00:00:00+00:00,34,0.01763971105808784,0.0002075271147896339,0.017432183943298204,24% target-vol,development,5.666666666666667,-0.0364853235126203,0.13089763060590423,0.16546153467287605,closed,win
risk20,ETH,short,2022-02-24 04:00:00+00:00,2022-02-24 16:00:00+00:00,4,0.0026250174719672946,4.15733043689481e-05,0.0025834441675983465,20% target-vol,development,0.6666666666666666,-0.04151897344286066,0.03024798488086376,0.04151897344286066,closed,win
risk24,ETH,short,2022-02-24 04:00:00+00:00,2022-02-24 16:00:00+00:00,4,0.003150020966360753,4.988796524273771e-05,0.003100133001118015,24% target-vol,development,0.6666666666666666,-0.04982276813143279,0.03629758185703651,0.04982276813143279,closed,win
risk20,ETH,short,2022-03-04 04:00:00+00:00,2022-03-09 12:00:00+00:00,33,-0.0016712283108791504,0.00010820346286029642,-0.0017794317737394468,20% target-vol,development,5.5,-0.03679091687932178,0.06360163559168258,0.08600569878959045,closed,loss
risk24,ETH,short,2022-03-04 04:00:00+00:00,2022-03-09 12:00:00+00:00,33,-0.002005473973054984,0.00012984415543235573,-0.00213531812848734,24% target-vol,development,5.5,-0.04414910025518614,0.0763219627100191,0.10320683854750855,closed,loss
risk20,BTC,short,2022-03-04 16:00:00+00:00,2022-03-09 12:00:00+00:00,30,-0.0013300902622750597,0.00013809204655447534,-0.001468182308829535,20% target-vol,development,5.0,-0.024049086542170955,0.0848793486743721,0.11159243955738823,closed,loss
risk24,BTC,short,2022-03-04 16:00:00+00:00,2022-03-09 12:00:00+00:00,30,-0.0015961083147300738,0.00016571045586537047,-0.0017618187705954443,24% target-vol,development,5.0,-0.028858903850605144,0.1018552184092465,0.13391092746886588,closed,loss
risk20,ETH,short,2022-03-10 16:00:00+00:00,2022-03-16 16:00:00+00:00,37,-0.008476911272099898,0.00031138890130358283,-0.008788300173403481,20% target-vol,development,6.166666666666667,-0.06797499609453449,0.08766270486835855,0.18325251717621674,closed,loss
risk24,ETH,short,2022-03-10 16:00:00+00:00,2022-03-16 16:00:00+00:00,37,-0.010172293526519882,0.0003736666815642995,-0.010545960208084182,24% target-vol,development,6.166666666666667,-0.08156999531344138,0.10519524584203024,0.21990302061146014,closed,loss
risk20,BTC,short,2022-03-10 20:00:00+00:00,2022-03-16 04:00:00+00:00,33,8.578701435620132e-05,0.00028612815175941154,-0.00020034113740321021,20% target-vol,development,5.5,-0.16912158850432168,0.1427805630974464,0.24006440319637742,closed,loss
risk24,BTC,short,2022-03-10 20:00:00+00:00,2022-03-16 04:00:00+00:00,33,0.000102944417227437,0.0003433537821112937,-0.0002404093648838567,24% target-vol,development,5.5,-0.20294590620518596,0.17133667571693562,0.28807728383565284,closed,loss
risk20,BTC,long,2022-03-19 20:00:00+00:00,2022-03-20 00:00:00+00:00,2,0.0009818171443750103,0.00015498926272060665,0.0008268278816544036,20% target-vol,development,0.3333333333333333,0.1540334967304776,0.15451137972554213,0.15498926272060665,closed,win
risk24,BTC,long,2022-03-19 20:00:00+00:00,2022-03-20 00:00:00+00:00,2,0.001070496242748902,0.00016900671366527952,0.0009014895290836224,24% target-vol,development,0.3333333333333333,0.16791405363905235,0.16846038365216592,0.16900671366527953,closed,win
risk20,BTC,long,2022-03-20 08:00:00+00:00,2022-03-20 12:00:00+00:00,2,-0.0011132525337661583,0.0001552961150280841,-0.0012685486487942425,20% target-vol,development,0.3333333333333333,0.1552961150280841,0.15529240923583099,0.1552961150280841,closed,loss
risk24,BTC,long,2022-03-20 08:00:00+00:00,2022-03-20 12:00:00+00:00,2,-0.0012139023032412388,0.00016933758867678975,-0.0013832398919180284,24% target-vol,development,0.3333333333333333,0.16933758867678975,0.16933279797614084,0.16933758867678975,closed,loss
risk20,BTC,long,2022-03-22 08:00:00+00:00,2022-03-23 08:00:00+00:00,7,-0.0018888692858538038,0.00013442444174617503,-0.0020232937275999788,20% target-vol,development,1.1666666666666667,0.055820735322838856,0.10984245350938997,0.13390015984820225,closed,loss
risk20,ETH,long,2022-03-22 08:00:00+00:00,2022-04-01 12:00:00+00:00,62,0.015476800440618858,0.0004011173924795597,0.015075683048139298,20% target-vol,development,10.333333333333334,0.12008491822616708,0.11420450656849303,0.18824677073240106,closed,win
risk24,BTC,long,2022-03-22 08:00:00+00:00,2022-03-23 08:00:00+00:00,7,-0.0020535090455357295,0.0001442012473732798,-0.0021977102929090094,24% target-vol,development,1.1666666666666667,0.058312337023576216,0.11715147680893924,0.1437131035898136,closed,loss
risk24,ETH,long,2022-03-22 08:00:00+00:00,2022-04-01 12:00:00+00:00,62,0.018182905113946574,0.0004896179182952395,0.017693287195651334,24% target-vol,development,10.333333333333334,0.15209602317423676,0.13837323608061172,0.22589612487888133,closed,win
risk20,BTC,long,2022-03-24 08:00:00+00:00,2022-03-31 08:00:00+00:00,43,0.014397918306572813,0.00028598835870865375,0.01411192994786416,20% target-vol,development,7.166666666666667,0.059757055970774825,0.1538661515853582,0.20821111193301414,closed,win
risk24,BTC,long,2022-03-24 08:00:00+00:00,2022-03-31 08:00:00+00:00,43,0.017277501967887375,0.00034318603045038434,0.01693431593743699,24% target-vol,development,7.166666666666667,0.07170846716492978,0.18463938190242984,0.2498533343196169,closed,win
risk20,ETH,long,2022-04-02 04:00:00+00:00,2022-04-04 16:00:00+00:00,16,-0.00018789984843901842,7.556842562864187e-05,-0.00026346827406766027,20% target-vol,development,2.6666666666666665,0.0752438199851176,0.07354370927246785,0.07553371757474717,closed,loss
risk24,ETH,long,2022-04-02 04:00:00+00:00,2022-04-04 16:00:00+00:00,16,-8.096795993515972e-05,7.556842562864187e-05,-0.0001565363855638016,24% target-vol,development,2.6666666666666665,0.0752438199851176,0.07316969203099874,0.07553371757474717,closed,loss
risk20,ETH,long,2022-04-05 04:00:00+00:00,2022-04-05 16:00:00+00:00,4,-0.00123829284144488,5.963112259097872e-05,-0.0012979239640358586,20% target-vol,development,0.6666666666666666,0.0378302960433877,0.048730470492379656,0.05963081968646656,closed,loss
risk24,ETH,long,2022-04-05 04:00:00+00:00,2022-04-05 16:00:00+00:00,4,-0.001336348544422894,6.394382434864212e-05,-0.0014002923687715361,24% target-vol,development,0.6666666666666666,0.0378302960433877,0.05088682240098351,0.06394352144412996,closed,loss
risk20,BTC,short,2022-04-08 20:00:00+00:00,2022-04-19 16:00:00+00:00,66,0.020258706489536243,0.0004991315290524173,0.019759574960483826,20% target-vol,development,11.0,-0.3171432886743236,0.23491607514289556,0.36574334326756497,closed,win
risk24,BTC,short,2022-04-08 20:00:00+00:00,2022-04-19 16:00:00+00:00,66,0.02431044778744348,0.0005989578348629009,0.02371148995258058,24% target-vol,development,11.0,-0.3805719464091883,0.2818992901714746,0.43889201192107796,closed,win
risk20,ETH,short,2022-04-11 04:00:00+00:00,2022-04-13 00:00:00+00:00,12,0.0026338729777390466,0.00014687635529013005,0.0024869966224489166,20% target-vol,development,2.0,-0.04753617914386693,0.10436986413176463,0.1430911873111426,closed,win
risk24,ETH,short,2022-04-11 04:00:00+00:00,2022-04-13 00:00:00+00:00,12,0.003160647573286852,0.00017625162634815603,0.002984395946938696,24% target-vol,development,2.0,-0.057043414972640316,0.12524383695811755,0.17170942477337103,closed,win
risk20,ETH,short,2022-04-16 12:00:00+00:00,2022-04-17 16:00:00+00:00,8,-0.002437621319766353,0.00018590212189911306,-0.0026235234416654664,20% target-vol,development,1.3333333333333333,-0.17470739439535313,0.18246172203752542,0.18560996468140536,closed,loss
risk24,ETH,short,2022-04-16 12:00:00+00:00,2022-04-17 16:00:00+00:00,8,-0.002925145583719622,0.0002230825462789356,-0.003148228129998558,24% target-vol,development,1.3333333333333333,-0.20964887327442375,0.21895406644503052,0.2227319576176864,closed,loss
risk20,ETH,short,2022-04-18 00:00:00+00:00,2022-04-18 20:00:00+00:00,6,0.000539613330967862,0.00024479959703154884,0.0002948137339363132,20% target-vol,development,1.0,-0.1871409782874416,0.18485711118151052,0.21048682213296324,closed,win
risk24,ETH,short,2022-04-18 00:00:00+00:00,2022-04-18 20:00:00+00:00,6,0.0006475359971614414,0.0002937595164378586,0.0003537764807235828,24% target-vol,development,1.0,-0.22456917394493,0.22182853341781258,0.2525841865595558,closed,win
risk20,BTC,long,2022-04-19 20:00:00+00:00,2022-04-19 20:00:00+00:00,1,-0.00014441555119422105,5.556056458020368e-05,-0.00019997611577442473,20% target-vol,development,0.16666666666666666,0.05556056458020368,0.05556056458020368,0.05556056458020368,closed,loss
risk24,BTC,long,2022-04-19 20:00:00+00:00,2022-04-19 20:00:00+00:00,1,-0.0001732986614330653,6.667267749624444e-05,-0.00023997133892930976,24% target-vol,development,0.16666666666666666,0.06667267749624443,0.06667267749624443,0.06667267749624443,closed,loss
risk20,BTC,long,2022-04-20 04:00:00+00:00,2022-04-21 04:00:00+00:00,7,0.0008972008892811495,0.00011412024735381724,0.0007830806419273323,20% target-vol,development,1.1666666666666667,0.05740981165628334,0.08710684024746389,0.11320822388020753,closed,win
risk24,BTC,long,2022-04-20 04:00:00+00:00,2022-04-21 04:00:00+00:00,7,0.0009260739546989962,0.00011945148514280153,0.0008066224695561947,24% target-vol,development,1.1666666666666667,0.06889177398754004,0.09204470531871524,0.11835037487827689,closed,win
risk20,BTC,short,2022-04-22 04:00:00+00:00,2022-04-26 08:00:00+00:00,26,-0.004030639577542119,0.00019274090282301218,-0.004223380480365131,20% target-vol,development,4.333333333333333,-0.026671753454968236,0.15687526691786416,0.1923628015382557,closed,loss
risk24,BTC,short,2022-04-22 04:00:00+00:00,2022-04-26 08:00:00+00:00,26,-0.004836767493050544,0.00023128908338761477,-0.005068056576438158,24% target-vol,development,4.333333333333333,-0.03200610414596188,0.18825032030143699,0.23083536184590683,closed,loss
risk20,ETH,short,2022-04-22 20:00:00+00:00,2022-04-29 00:00:00+00:00,38,-0.00012279477173831978,0.0004703750227594071,-0.0005931697944977269,20% target-vol,development,6.333333333333333,-0.25100573696330525,0.1711003093242952,0.26437477078143157,closed,loss
risk24,ETH,short,2022-04-22 20:00:00+00:00,2022-04-29 00:00:00+00:00,38,0.00034028051919397946,0.0005329987426969938,-0.0001927182235030143,24% target-vol,development,6.333333333333333,-0.30120688435596615,0.20160181298583596,0.30120688435596615,closed,loss
risk20,BTC,short,2022-04-27 20:00:00+00:00,2022-04-28 12:00:00+00:00,5,-0.0009626835832825136,0.00012409732123048282,-0.0010867809045129965,20% target-vol,development,0.8333333333333334,-0.12400109498358691,0.07732341209482466,0.12400109498358691,closed,loss
risk24,BTC,short,2022-04-27 20:00:00+00:00,2022-04-28 12:00:00+00:00,5,-0.001155220299939016,0.00014891678547657936,-0.0013041370854155955,24% target-vol,development,0.8333333333333334,-0.1488013139803043,0.09278809451378958,0.1488013139803043,closed,loss
risk20,ETH,short,2022-04-29 20:00:00+00:00,2022-05-02 20:00:00+00:00,19,0.0012635296509013255,0.00032264903393731525,0.0009408806169640102,20% target-vol,development,3.1666666666666665,-0.052276849170443875,0.1830347847329399,0.2953691427461825,closed,win
risk24,ETH,short,2022-04-29 20:00:00+00:00,2022-05-02 20:00:00+00:00,19,0.0015162355810815868,0.0003871788407247781,0.0011290567403568087,24% target-vol,development,3.1666666666666665,-0.06273221900453264,0.2196417416795279,0.3544429712954189,closed,win
risk20,BTC,short,2022-04-30 04:00:00+00:00,2022-05-09 20:00:00+00:00,59,0.026573060797567667,0.0005897412535395388,0.02598331954402813,20% target-vol,development,9.833333333333334,-0.030835060576366313,0.2020924189617124,0.3363123135311095,closed,win
risk24,BTC,short,2022-04-30 04:00:00+00:00,2022-05-09 20:00:00+00:00,59,0.02761128747733116,0.0007068637165349916,0.026904423760796166,24% target-vol,development,9.833333333333334,-0.037002072691639576,0.2265918414296675,0.4035747762373314,closed,win
risk20,ETH,short,2022-05-04 00:00:00+00:00,2022-05-04 12:00:00+00:00,4,-0.0014096136791193583,4.101410843956758e-05,-0.001450627787558926,20% target-vol,development,0.6666666666666666,-0.027357031004856078,0.037584932203584484,0.04101410843956758,closed,loss
risk24,ETH,short,2022-05-04 00:00:00+00:00,2022-05-04 12:00:00+00:00,4,-0.00169153641494323,4.9216930127481096e-05,-0.001740753345070711,24% target-vol,development,0.6666666666666666,-0.03282843720582729,0.045101918644301374,0.049216930127481094,closed,loss
risk24,ETH,short,2022-05-05 20:00:00+00:00,2022-05-05 20:00:00+00:00,1,4.064742217809437e-06,1.412681273101411e-06,2.6520609447080257e-06,24% target-vol,development,0.16666666666666666,-0.001412681273101411,0.001412681273101411,0.001412681273101411,closed,win
risk20,ETH,short,2022-05-09 00:00:00+00:00,2022-05-11 12:00:00+00:00,16,0.007305853011543181,0.0001327283583337257,0.007173124653209455,20% target-vol,development,2.6666666666666665,-0.040072502545766116,0.05001911557077761,0.1317303272706644,closed,win
risk24,ETH,short,2022-05-09 00:00:00+00:00,2022-05-11 12:00:00+00:00,16,0.008767023613851815,0.00015927403000047082,0.008607749583851345,24% target-vol,development,2.6666666666666665,-0.048087003054919315,0.060022938684933136,0.15807639272479726,closed,win
risk20,BTC,short,2022-05-11 12:00:00+00:00,2022-05-11 12:00:00+00:00,1,-0.0013730254946939268,4.6181358828466856e-05,-0.0014192068535223937,20% target-vol,development,0.16666666666666666,-0.046181358828466856,0.046181358828466856,0.046181358828466856,closed,loss
risk24,BTC,short,2022-05-11 12:00:00+00:00,2022-05-11 12:00:00+00:00,1,-0.001647630593632712,5.5417630594160224e-05,-0.0017030482242268723,24% target-vol,development,0.16666666666666666,-0.05541763059416022,0.05541763059416022,0.05541763059416022,closed,loss
risk20,ETH,short,2022-05-24 04:00:00+00:00,2022-05-28 20:00:00+00:00,29,0.015083140799733434,0.00048268921246404735,0.014600451587269386,20% target-vol,development,4.833333333333333,-0.10645896826321621,0.14525464851714484,0.23926452355464667,closed,win
risk24,ETH,short,2022-05-24 04:00:00+00:00,2022-05-28 20:00:00+00:00,29,0.018111123640963706,0.0005571743632974773,0.01755394927766623,24% target-vol,development,4.833333333333333,-0.11308459554780716,0.17001827902478522,0.28711742826557607,closed,win
risk20,BTC,short,2022-05-26 16:00:00+00:00,2022-05-27 00:00:00+00:00,3,-0.00041206841461136014,4.711511025374927e-05,-0.00045918352486510943,20% target-vol,development,0.5,-0.04709527868934502,0.03966210339155898,0.047115110253749266,closed,loss
risk24,BTC,short,2022-05-26 16:00:00+00:00,2022-05-27 00:00:00+00:00,3,-0.0004944820975336319,5.653813230449911e-05,-0.000551020229838131,24% target-vol,development,0.5,-0.05651433442721402,0.04759452406987077,0.05653813230449911,closed,loss
risk20,BTC,short,2022-05-27 12:00:00+00:00,2022-05-28 16:00:00+00:00,8,-0.0001277619547909105,5.618055470162088e-05,-0.00018394250949253137,20% target-vol,development,1.3333333333333333,-0.025280545214467567,0.04816188328715051,0.05618055470162087,closed,loss
risk24,BTC,short,2022-05-27 12:00:00+00:00,2022-05-28 16:00:00+00:00,8,-0.00015331434574909254,6.741666564194507e-05,-0.0002207310113910376,24% target-vol,development,1.3333333333333333,-0.030336654257361078,0.05779425994458061,0.06741666564194505,closed,loss
risk20,ETH,short,2022-06-03 08:00:00+00:00,2022-06-05 20:00:00+00:00,16,-0.006810394146048796,0.00025761498965390275,-0.007068009135702699,20% target-vol,development,2.6666666666666665,-0.04777379983861054,0.20130877329243163,0.254551166456564,closed,loss
risk24,ETH,short,2022-06-03 08:00:00+00:00,2022-06-05 20:00:00+00:00,16,-0.008172472975258553,0.0003091379875846833,-0.008481610962843236,24% target-vol,development,2.6666666666666665,-0.05732855980633264,0.24157052795091796,0.3054613997478769,closed,loss
risk20,BTC,short,2022-06-04 00:00:00+00:00,2022-06-05 20:00:00+00:00,12,-0.0005293599795037284,3.618428974586363e-05,-0.0005655442692495921,20% target-vol,development,2.0,-0.032680713243393146,0.03317160890353903,0.036072135580380714,closed,loss
risk24,BTC,short,2022-06-04 00:00:00+00:00,2022-06-05 20:00:00+00:00,12,-0.000635231975404474,4.3421147695036346e-05,-0.0006786531230995103,24% target-vol,development,2.0,-0.03921685589207177,0.03980593068424682,0.043286562696456844,closed,loss
risk20,ETH,short,2022-06-07 08:00:00+00:00,2022-06-07 20:00:00+00:00,4,-0.0030676210131007743,8.683983352487603e-05,-0.0031544608466256502,20% target-vol,development,0.6666666666666666,-0.08649811322890905,0.06337263554041518,0.08649811322890905,closed,loss
risk24,ETH,short,2022-06-07 08:00:00+00:00,2022-06-07 20:00:00+00:00,4,-0.0029076044934454905,8.9584514161637e-05,-0.0029971890076071275,24% target-vol,development,0.6666666666666666,-0.0891743034243715,0.06142535361239001,0.0891743034243715,closed,loss
risk20,ETH,short,2022-06-08 04:00:00+00:00,2022-06-12 04:00:00+00:00,25,0.03264358789860858,0.00035163665089599824,0.03229195124771258,20% target-vol,development,4.166666666666667,-0.07341173400403771,0.11104173243451813,0.21935110023493856,closed,win
risk24,ETH,short,2022-06-08 04:00:00+00:00,2022-06-12 04:00:00+00:00,25,0.03921534042625068,0.00040711627456027914,0.038808224151690406,24% target-vol,development,4.166666666666667,-0.07341173400403771,0.1308823015643729,0.26322132028192624,closed,win
risk20,BTC,short,2022-06-10 08:00:00+00:00,2022-06-13 20:00:00+00:00,22,0.046835780532467064,0.0003067226667002952,0.04652905786576677,20% target-vol,development,3.6666666666666665,-0.05312669224450702,0.1587958884001759,0.2872540143294981,closed,win
